std_es,std_nq,ratio_std,nan_es_pct,nan_nq_pct,nan_max_pct,nunique_avg,valid,score,feature,reason
0.7713455894866404,0.7531877115766951,1.0241080379178444,0.0,0.0,0.0,257406.5,True,127170.3363545695,rvol,
0.6595211625099182,0.8608201146125793,1.3052198886871338,0.0,0.0,0.0,275415.5,True,119474.71875,vwap_w_sd1d_minus_d_sd1d_pct,
0.5496450662612915,0.7225101590156555,1.3145030736923218,0.0,0.0,0.0,275571.5,True,119062.9140625,vwap_w_minus_d_pct,
0.5411993265151978,0.7261463403701782,1.3417354822158813,0.0,0.0,0.0,275597.5,True,117689.4296875,vwap_w_sd1u_minus_d_sd1u_pct,
0.02220013737678528,0.021169114857912064,1.0487041473388672,0.20977010676359165,0.21055699037780268,0.21055699037780268,227107.0,True,110621.0546875,ctx_poc_migration_10,
0.2720678746700287,0.38285112380981445,1.4071897268295288,0.22200906821655564,0.22284186227230132,0.22284186227230132,237658.0,True,98508.8828125,dist_cur_val_pct,
0.2626457214355469,0.38074737787246704,1.4496614933013916,0.22200906821655564,0.22284186227230132,0.22284186227230132,233253.5,True,95006.953125,dist_cur_vah_pct,
0.1917249858379364,0.21319693326950073,1.111993432044983,0.6839587063133117,0.35797545311178663,0.6839587063133117,186967.0,True,87924.9453125,dist_last_swing_low_pct,
0.15470550954341888,0.17609208822250366,1.1382405757904053,0.9016983693718567,0.37883116586291227,0.9016983693718567,185317.0,True,85893.484375,dist_last_swing_high_pct,
0.00023341796361954983,0.0002957959569355079,1.2672373297610828,0.0,0.0,0.0,188790.5,True,83268.96241598773,bar_return,
0.023330056883737918,0.029570070744272838,1.2674667229330454,0.0,0.0,0.0,188790.5,True,83260.53833142611,bar_body_pct,
0.026959883750321927,0.03385140092365661,1.255621175415951,0.0,0.0,0.0,184614.0,True,81846.19031427386,bar_range_pct,
0.18023627901285297,0.1784417169888927,1.01005685247958,4.480598399826947,2.102141567435376,4.480598399826947,159727.5,True,76056.38893542872,dist_color_up_nearest_pct,
382.2559702700256,1650.8446115272486,4.318688888916744,0.0,0.0,0.0,350678.5,True,65933.26049409568,vwap_w_sd3d,
382.0313919104916,1652.9856871116997,4.326832093156856,0.0,0.0,0.0,350678.5,True,65832.46737784377,vwap_w_sd2d,
