feat,h,seg,n_fire,fire_rate,wr_up,mean_ticks,std_ticks,min_ticks,max_ticks,sharpe,pf,symbol
bar_color_dn,5,BULL,9,0.044642857142857144,0.2222222222222222,7.777777777777778,10.096754153907305,-11.0,22.0,0.7703245675242633,0.14634146341463414,ES
bar_color_dn,5,BEAR,10,0.02564102564102564,0.5,-9.4,30.3761602430444,-65.0,23.0,-0.3094532002886369,2.342857142857143,ES
bar_color_dn,10,all,19,0.03257328990228013,0.3684210526315789,-4.2631578947368425,50.92460887894657,-167.0,52.0,-0.08371508369926071,1.31640625,ES
bar_color_dn,10,range,1,0.015151515151515152,,,,,,,,ES
bar_color_dn,10,trend,18,0.03467153284671533,0.3333333333333333,1.1111111111111112,46.52752365553469,-167.0,52.0,0.023880727444540412,0.921875,ES
bar_color_dn,10,BULL,9,0.044642857142857144,0.2222222222222222,13.444444444444445,18.668898676080968,-11.0,52.0,0.720151985234653,0.11029411764705882,ES
bar_color_dn,10,BEAR,10,0.02564102564102564,0.5,-20.2,65.42986066519374,-167.0,35.0,-0.308727541130726,2.683333333333333,ES
bar_color_dn,15,all,19,0.03257328990228013,0.42105263157894735,-1.105263157894737,44.274264830890075,-133.0,88.0,-0.024964009274720533,1.0804597701149425,ES
bar_color_dn,15,range,1,0.015151515151515152,,,,,,,,ES
bar_color_dn,15,trend,18,0.03467153284671533,0.3888888888888889,0.7222222222222222,44.81439573797104,-133.0,88.0,0.016115853183180838,0.9501915708812261,ES
bar_color_dn,15,BULL,9,0.044642857142857144,0.3333333333333333,4.0,14.413535305399574,-24.0,24.0,0.2775169252351302,0.5068493150684932,ES
bar_color_dn,15,BEAR,10,0.02564102564102564,0.5,-5.7,60.714358543373685,-133.0,88.0,-0.09388224032432295,1.303191489361702,ES
bar_color_dn,30,all,19,0.03257328990228013,0.5789473684210527,-10.631578947368421,55.409797094332404,-151.0,81.0,-0.19187182600717378,1.7112676056338028,ES
bar_color_dn,30,range,1,0.015151515151515152,,,,,,,,ES
bar_color_dn,30,trend,18,0.03467153284671533,0.5555555555555556,-7.055555555555555,54.713663442692834,-151.0,81.0,-0.12895417911134027,1.4471830985915493,ES
bar_color_dn,30,BULL,9,0.044642857142857144,0.3333333333333333,17.444444444444443,33.24571818712566,-28.0,81.0,0.5247125162323929,0.20304568527918782,ES
bar_color_dn,30,BEAR,10,0.02564102564102564,0.8,-35.9,60.50059687492531,-151.0,47.0,-0.5933825756070433,5.126436781609195,ES
bar_color_dn,60,all,19,0.03257328990228013,0.6842105263157895,-13.052631578947368,42.12477983353019,-88.0,73.0,-0.30985637504146596,2.1272727272727274,ES
bar_color_dn,60,range,1,0.015151515151515152,,,,,,,,ES
bar_color_dn,60,trend,18,0.03467153284671533,0.6666666666666666,-8.88888888888889,39.11655116652538,-79.0,73.0,-0.22724111977102057,1.7272727272727273,ES
bar_color_dn,60,BULL,9,0.044642857142857144,0.6666666666666666,3.7777777777777777,43.28330445384738,-42.0,73.0,0.08728025332998109,0.8111111111111111,ES
bar_color_dn,60,BEAR,10,0.02564102564102564,0.7,-28.2,36.6812092373072,-88.0,21.0,-0.7687859965791412,8.05,ES
bar_long_up_bar,5,all,28,0.04560260586319218,0.39285714285714285,-4.357142857142857,19.8068717699734,-43.0,30.0,-0.21998137351139757,0.5850340136054422,ES
bar_long_up_bar,5,range,5,0.07575757575757576,0.2,-10.2,18.294808006644946,-24.0,21.0,-0.5575352305275723,0.2916666666666667,ES
bar_long_up_bar,5,trend,23,0.041970802919708027,0.43478260869565216,-3.0869565217391304,20.277423727965992,-43.0,30.0,-0.15223613033885858,0.6801801801801802,ES
bar_long_up_bar,5,BULL,8,0.03571428571428571,0.625,7.125,15.896428170234614,-21.0,30.0,0.4482138958041559,3.111111111111111,ES
bar_long_up_bar,5,BEAR,20,0.05128205128205128,0.3,-8.95,19.664220781596416,-43.0,26.0,-0.4551413503209387,0.3295880149812734,ES
