feature,family,subfamily,status,reasons,is_event_based,n_total,null_pct,n_unique,top_value,top_freq_pct,std
dist_cur_val,1_MARKET_STRUCTURE,1b_vp_current_dist,ALIVE,,False,16746,2.89,2104,-1478.0,0.3,671.6861404050501
dist_cur_val_pct,1_MARKET_STRUCTURE,1b_vp_current_dist,ALIVE,,False,16746,2.89,295,-1.03,1.27,0.5707487107851069
dist_cur_vpoc,1_MARKET_STRUCTURE,1b_vp_current_dist,ALIVE,,False,16746,2.89,2057,-877.0,0.25,725.3234763149691
dist_cur_vpoc_pct,1_MARKET_STRUCTURE,1b_vp_current_dist,ALIVE,,False,16746,2.89,318,-0.41,1.38,0.6219476894933155
dist_cur_vwap_vp,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,4229,-499.9531,0.09,538.4037176989345
dist_delta_div_buy_nearest_atr,7_REVERSAL_EXHAUSTION,7_delta_div_zones,DEAD,NULL>96%,False,16746,95.99,220,0.0,5.06,0.03626818077775471
dist_delta_div_sell_nearest_atr,7_REVERSAL_EXHAUSTION,7_delta_div_zones,DEAD,NULL>97%,False,16746,97.49,163,0.0,18.1,0.023899995453020944
dist_edge_buy_nearest_pct,1_MARKET_STRUCTURE,1d_dist_pct,DEAD,NULL>99%,False,16746,99.04,20,-0.39,10.56,0.099343899122255
dist_edge_sell_nearest_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,16746,91.15,61,-0.37,6.88,0.15509830777333186
dist_ext_color_dn,6_SIERRA_BN,6_extensions,ALIVE,,False,16746,93.89,169,-2.0,3.91,98.0455158458318
dist_ext_color_up,6_SIERRA_BN,6_extensions,ALIVE,,False,16746,93.89,166,-4.0,3.13,128.27633113621926
dist_ext_edge_buy,6_SIERRA_BN,6_edge_zones,ALIVE,,False,16746,10.04,200,0.0,10.11,42.1608435350481
dist_ext_edge_sell,6_SIERRA_BN,6_edge_zones,ALIVE,,False,16746,18.73,223,0.0,11.15,48.421297476537916
dist_ext_long_dn,6_SIERRA_BN,6_extensions,ALIVE,,False,16746,55.98,547,1.0,3.15,210.84169358010786
dist_ext_long_up,6_SIERRA_BN,6_extensions,ALIVE,,False,16746,58.96,581,0.0,3.58,191.73209440997798
dist_fvg_dn_nearest_atr,1_MARKET_STRUCTURE,1d_dist_atr,DEAD,NULL>100% | CONSTANT | top_freq>100%,False,16746,99.89,1,0.0,100.0,0.0
dist_fvg_up_nearest_atr,1_MARKET_STRUCTURE,1d_dist_atr,DEAD,NULL>100% | CONSTANT | top_freq>100%,False,16746,99.9,1,0.0,100.0,0.0
dist_gex_nearest_dn,8_OPTIONS_GAMMA,8_mq_gex,ALIVE,,False,16746,2.89,1366,-174.0,0.51,441.74116673786637
dist_gex_nearest_dn_pct,8_OPTIONS_GAMMA,8_mq_gex,ALIVE,,False,16746,2.89,165,-0.15,2.72,0.37337192349374904
dist_gex_nearest_up,8_OPTIONS_GAMMA,8_mq_gex,ALIVE,,False,16746,7.02,1182,181.0,0.37,541.733918385871
dist_gex_nearest_up_pct,8_OPTIONS_GAMMA,8_mq_gex,ALIVE,,False,16746,7.02,177,0.02,2.47,0.47117685204552145
dist_ib_high,3_IB_OVERNIGHT,3_ib_dist,ALIVE,,False,16746,70.78,1192,13.0,0.29,1088.922572437361
dist_ib_high_pct,3_IB_OVERNIGHT,3_ib_dist,ALIVE,,False,16746,88.96,905,-0.072188,0.65,0.6643039578996174
dist_ib_low,3_IB_OVERNIGHT,3_ib_dist,ALIVE,,False,16746,70.78,1222,-72.0,0.37,901.2101731186083
dist_ib_low_pct,3_IB_OVERNIGHT,3_ib_dist,ALIVE,,False,16746,88.96,905,-0.705659,0.65,0.7169307193851188
dist_london_high_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,16746,37.02,3382,0.0,0.41,0.5586496085336554
dist_london_low_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,16746,37.02,3268,0.315499,0.26,0.7741901017504312
dist_london_open_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,16746,37.02,4572,0.0,0.38,0.6999457778686781
dist_long_dn_nearest_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,16746,55.98,87,-0.0,20.59,0.181928800463275
dist_long_up_nearest_pct,1_MARKET_STRUCTURE,1d_dist_pct,ALIVE,,False,16746,58.96,86,0.0,20.94,0.1657025898378533
dist_mq_call,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,16746,2.89,2626,897.0,0.27,1638.7075616969664
dist_mq_call_0dte,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,16746,2.89,2600,-134.0,0.23,2461.102958063518
dist_mq_call_0dte_pct,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,16746,16.89,2049,-0.83,0.78,2.279366449936207
dist_mq_call_pct,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,16746,2.89,555,0.82,1.43,1.3626174210604636
dist_mq_hvl,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,16746,2.89,2867,346.0,0.23,2235.4607186110106
dist_mq_hvl_0dte,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,16746,2.89,3004,-134.0,0.23,2766.8234908054255
dist_mq_hvl_0dte_pct,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,16746,2.89,682,-0.66,1.06,2.3589028935195384
dist_mq_hvl_pct,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,16746,2.89,619,0.32,0.86,1.8716388019934964
dist_mq_put,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,16746,2.89,2966,-2974.0,0.23,3209.0271740507073
dist_mq_put_0dte,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,16746,2.89,2904,-134.0,0.23,2944.6508227789423
dist_mq_put_0dte_pct,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,16746,40.92,1524,-2.09,1.29,1.666179498201282
dist_mq_put_pct,8_OPTIONS_GAMMA,8_mq_dist,ALIVE,,False,16746,2.89,707,-3.1,0.89,2.6269951465998562
dist_ny_open_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,16746,70.03,1810,0.0,0.34,0.9079285431851282
dist_open_830,2_NIVEAUX_VEILLE,2_cash_dist,ALIVE,,False,16746,2.89,2449,36.0,0.25,1222.0230700395427
dist_open_cash,2_NIVEAUX_VEILLE,2_cash_dist,ALIVE,,False,16746,1.98,2681,-486.0,0.21,1294.575354749326
dist_ovn_high,3_IB_OVERNIGHT,3_ovn_dist,ALIVE,,False,16746,38.59,1878,0.0,0.5,551.7636625123647
dist_ovn_low,3_IB_OVERNIGHT,3_ovn_dist,ALIVE,,False,16746,38.59,2069,-255.0,0.29,735.5176168264209
dist_pdh_atr,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,16746,31.04,5094,2.042143,0.23,1.5835245811042782
dist_pdh_pct,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,16746,0.0,3354,1.7621,0.22,1.1472761622033056
dist_pdl_atr,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,16746,31.04,4944,-2.845135,0.23,2.6314526355063736
dist_pdl_pct,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,16746,0.0,3360,-1.1811,0.22,1.4137453138901122
dist_prev_vah,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,16746,2.89,2601,1951.0,0.22,2390.2063166609664
dist_prev_vah_pct,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,16746,2.89,625,-2.31,1.07,2.031128183514859
dist_prev_val,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,16746,2.89,2711,157.0,0.23,2218.7425202448403
dist_prev_val_pct,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,16746,2.89,533,0.14,1.02,1.8545840893236711
dist_prev_vpoc,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,16746,2.89,2657,1875.0,0.22,2783.7826602419113
dist_prev_vpoc_atr,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,16746,2.89,3598,2.1467,0.2,3.842981886277089
dist_prev_vpoc_pct,2_NIVEAUX_VEILLE,2_prev_levels_dist,ALIVE,,False,16746,2.89,554,1.28,1.01,2.3501348764602445
dist_prev_vwap,4_VWAP_ANCHOR,4_pvwap_dist,ALIVE,,False,16746,2.89,2984,1054.3203,0.22,2070.9659006922266
dist_prev_vwap_sd1d,4_VWAP_ANCHOR,4_pvwap_dist,ALIVE,,False,16746,2.89,2984,426.1484,0.22,2000.796403242966
dist_prev_vwap_sd1u,4_VWAP_ANCHOR,4_pvwap_dist,ALIVE,,False,16746,2.89,2984,1664.0391,0.22,2176.313396592021
dist_sess_high,10_SESSION_CALENDAR,10_session_range,ALIVE,,False,16746,2.89,1378,115.0,0.37,515.6835703016475
dist_sess_high_pct,10_SESSION_CALENDAR,10_session_range,ALIVE,,False,16746,2.89,200,0.1,2.29,0.4503663139249409
dist_sess_low,10_SESSION_CALENDAR,10_session_range,ALIVE,,False,16746,2.89,2489,-1996.0,0.24,988.4580101416367
dist_sess_low_pct,10_SESSION_CALENDAR,10_session_range,ALIVE,,False,16746,2.89,361,-1.63,1.03,0.8368813278977125
dist_session_hvn_above,1_MARKET_STRUCTURE,1b_session_hvn_lvn,ALIVE,,False,16746,44.63,342,1.0,11.19,90.89493594991029
dist_session_hvn_below,1_MARKET_STRUCTURE,1b_session_hvn_lvn,ALIVE,,False,16746,24.67,779,1.0,9.19,347.3383981389285
dist_session_lvn_above,1_MARKET_STRUCTURE,1b_session_hvn_lvn,ALIVE,,False,16746,32.4,657,1.0,5.15,232.5910823384158
dist_session_lvn_below,1_MARKET_STRUCTURE,1b_session_hvn_lvn,ALIVE,,False,16746,10.47,1100,1.0,4.49,466.9954581190731
dist_single_print_atr,1_MARKET_STRUCTURE,1d_dist_atr,ALIVE,,False,16746,73.17,1952,-0.1804,0.58,0.2355611490824663
dist_swing_high,1_MARKET_STRUCTURE,1c_swing,ALIVE,,False,16746,2.89,1340,80.0,0.56,378.5983539767655
dist_swing_low,1_MARKET_STRUCTURE,1c_swing,ALIVE,,False,16746,2.89,1370,-126.0,0.42,375.57339491692636
dist_us_high_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,16746,70.03,1851,-2.6598290598290597,0.3,0.8570446329324164
dist_us_low_pct,3_IB_OVERNIGHT,3_sessions_dist,ALIVE,,False,16746,70.03,1647,-0.07370231284876988,0.36,0.7177455953070709
dist_vix_call,9_VOLATILITY_VIX,9_vix_dist,ALIVE,,False,16746,0.0,511,2.78,21.26,2.0212590347835633
dist_vix_call_0dte,9_VOLATILITY_VIX,9_vix_dist,ALIVE,,False,16746,80.2,175,-2.22,14.41,0.5908824528734339
dist_vix_gex_nearest_dn,9_VOLATILITY_VIX,9_vix_dist,ALIVE,,False,16746,0.0,214,-0.22,22.01,0.6276948457644002
dist_vix_gex_nearest_up,9_VOLATILITY_VIX,9_vix_dist,ALIVE,,False,16746,0.0,218,0.28,18.82,0.4968426203921703
dist_vix_hvl,9_VOLATILITY_VIX,9_vix_dist,ALIVE,,False,16746,0.0,567,-0.72,18.52,2.040432434083764
dist_vix_hvl_0dte,9_VOLATILITY_VIX,9_vix_dist,ALIVE,,False,16746,0.0,502,-3.22,18.4,1.881465401481264
dist_vix_put,9_VOLATILITY_VIX,9_vix_dist,ALIVE,,False,16746,0.0,554,-4.22,18.52,1.8873437516838067
dist_vix_put_0dte,9_VOLATILITY_VIX,9_vix_dist,ALIVE,,False,16746,0.0,620,-4.22,18.4,2.4235936508887317
dist_vwap_d,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,4233,-499.9453,0.09,538.4025760312251
dist_vwap_d_atr,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,3875,-0.5395,0.11,0.7732724689629873
dist_vwap_d_pct,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,238,-0.43,1.84,0.46334692533096966
dist_vwap_d_sd1d,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,4231,-1431.9531,0.12,663.8879995221961
dist_vwap_d_sd1d_pct,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,275,-0.88,1.35,0.5664873712785837
dist_vwap_d_sd1u,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,4201,-272.9609,0.1,482.66969714502875
dist_vwap_d_sd1u_pct,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,212,-0.07,2.53,0.41924194591404657
dist_vwap_d_sd2d,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,4252,-1891.75,0.09,827.9974299471115
dist_vwap_d_sd2d_pct,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,316,-0.97,0.98,0.7033312787786704
dist_vwap_d_sd2u,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,4217,221.5156,0.09,519.6395787481263
dist_vwap_d_sd2u_pct,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,213,0.34,1.67,0.45193145038497634
dist_vwap_d_sd3d,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,4259,-1907.2734,0.1,1012.1141219059334
dist_vwap_d_sd3d_pct,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,361,-1.31,0.98,0.8577949916956229
dist_vwap_d_sd3u,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,4240,653.1875,0.1,633.2797389569234
dist_vwap_d_sd3u_pct,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,249,0.58,1.43,0.5475891407970329
dist_vwap_m,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,4250,3345.0234,0.09,2569.5313635085754
dist_vwap_m_atr,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,4087,5.8854,0.11,3.6848469731846407
dist_vwap_m_pct,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,579,3.5,1.09,2.2023084901630896
dist_vwap_m_sd1d_pct,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,547,0.39,0.99,2.089041216412672
dist_vwap_m_sd1u_pct,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,639,6.02,1.01,2.323536564998288
dist_vwap_w,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,4250,915.6797,0.08,1418.5497223844504
dist_vwap_w_atr,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,4059,1.0526,0.11,2.029139667569137
dist_vwap_w_pct,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,472,1.29,0.95,1.2208861536991475
dist_vwap_w_sd1d_pct,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,460,-0.61,1.56,1.138940597613015
dist_vwap_w_sd1u_pct,4_VWAP_ANCHOR,4_vwap_dist,ALIVE,,False,16746,2.89,466,-0.16,1.41,1.4101220981938618
div_at_key_level_ticks,7_REVERSAL_EXHAUSTION,7_div_aggregates,DEAD,NULL>99%,True,16746,98.9,71,10.0,3.78,55.03457814700542
div_confluence_dmp,7_REVERSAL_EXHAUSTION,7_div_aggregates,ALIVE,,True,16746,42.73,4,0,98.07,0.19157371136403403
div_confluence_with_regime,7_REVERSAL_EXHAUSTION,7_div_aggregates,ALIVE,,True,16746,42.73,5,0,76.17,0.4532499902252659
div_regime_proxy_ok,7_REVERSAL_EXHAUSTION,7_div_aggregates,ALIVE,,True,16746,42.73,2,0,77.83,0.4153676267508859
equal_highs_detected,1_MARKET_STRUCTURE,1c_liquidity,DEAD,std<0.00e+00,True,16746,0.0,2,False,99.09,0.0
equal_lows_detected,1_MARKET_STRUCTURE,1c_liquidity,DEAD,CONSTANT,True,16746,0.0,1,False,100.0,0.0
finish_delta_pct,5_ORDER_FLOW,5a_finish,ALIVE,,False,16746,0.0,15,1.0,86.06,0.32906441261229286
finish_strength,5_ORDER_FLOW,5a_finish,ALIVE,,False,16746,0.0,267,0.0,13.34,34.611483602738105
fp_edge_buy,6_SIERRA_BN,6_edge,DEAD,top_freq>95%,False,16746,0.0,2,0,95.23,0.21303132682552217
fp_edge_sell,6_SIERRA_BN,6_edge,ALIVE,,False,16746,0.0,2,0,94.52,0.22762673786270826
fvg_dn_active,OTHER,unclassified,ALIVE,,False,16746,73.14,20,0,29.97,3.8410570878923025
fvg_dn_created_this_bar,OTHER,unclassified,DEAD,std<0.00e+00,False,16746,73.14,2,False,89.48,0.0
fvg_up_active,OTHER,unclassified,ALIVE,,False,16746,73.14,21,3,7.71,6.53434412046741
fvg_up_created_this_bar,OTHER,unclassified,DEAD,std<0.00e+00,False,16746,73.14,2,False,85.77,0.0
gex_cluster_count,8_OPTIONS_GAMMA,8_mq_gex,ALIVE,,False,16746,0.0,2,0.0,88.56,0.31831510011582215
has_single_prints,OTHER,unclassified,DEAD,std<0.00e+00 | top_freq>100%,False,16746,73.14,2,True,99.89,0.0
high,META,0a_bar_meta,ALIVE,,False,16746,26.52,2779,28907.5,0.3,659.9554112013531
high_ask_vol_pct,5_ORDER_FLOW,5b_extreme,ALIVE,,False,16746,0.0,30,1.0,86.06,0.28790327074611033
high_pullback_delta,5_ORDER_FLOW,5a_pullback,ALIVE,,False,16746,0.0,52,1.0,51.68,5.715255376016546
hvn_between,1_MARKET_STRUCTURE,1b_session_hvn_lvn,DEAD,CONSTANT | top_freq>100%,False,16746,0.0,1,0,100.0,0.0
ib_atr,3_IB_OVERNIGHT,3_ib,DEAD,NULL>100%,False,16746,100.0,0,None,0.0,0.0
ib_broken_dn,3_IB_OVERNIGHT,3_ib,DEAD,top_freq>100%,False,16746,48.84,2,0,99.72,0.052851434913482376
ib_broken_down,3_IB_OVERNIGHT,3_ib,ALIVE,,False,16746,0.0,2,0,90.5,0.29322566055604277
ib_broken_up,3_IB_OVERNIGHT,3_ib,ALIVE,,False,16746,0.0,2,0,94.2,0.23382608801511962
ib_complete,3_IB_OVERNIGHT,3_ib,ALIVE,,False,16746,0.0,2,0,76.68,0.4228998630140872
ib_high,3_IB_OVERNIGHT,3_ib,ALIVE,,False,16746,88.96,4,29049.5,45.02,737.4821410101558
ib_is_narrow,3_IB_OVERNIGHT,3_ib,DEAD,top_freq>100%,False,16746,0.0,2,0,99.95,0.02185172308929064
ib_is_wide,3_IB_OVERNIGHT,3_ib,ALIVE,,False,16746,0.0,2,0,71.75,0.45019373122927686
ib_low,3_IB_OVERNIGHT,3_ib,ALIVE,,False,16746,88.96,4,28650.75,45.02,824.2184567524921
ib_position_pct,3_IB_OVERNIGHT,3_ib,ALIVE,,False,16746,91.98,431,0.0393,0.97,0.2990821517068044
ib_range,3_IB_OVERNIGHT,3_ib,ALIVE,,False,16746,88.96,4,398.75,45.02,92.27756794720484
ib_range_atr,3_IB_OVERNIGHT,3_ib,ALIVE,,False,16746,70.78,147,2.7717,34.59,0.7154763166498519
ib_range_ticks,3_IB_OVERNIGHT,3_ib,ALIVE,,False,16746,0.0,78,0.0,70.78,728.3275696211443
im_cross_delta_agreement_5,11_INTERMARKET,11_im,ALIVE,,False,16746,83.76,13,0.4,31.59,0.22541299129311312
im_cross_delta_weighted_5,11_INTERMARKET,11_im,ALIVE,,False,16746,83.76,379,0.0,2.91,22.062676643466773
im_cross_open_signal,11_INTERMARKET,11_im,ALIVE,,False,16746,83.76,2,0.0,93.93,0.1551874395134116
im_delta_day_divergence,11_INTERMARKET,11_im,ALIVE,,False,16746,83.76,3,0.0,81.1,0.39364078745498715
im_ltr_slope_diff,11_INTERMARKET,11_im,ALIVE,,False,16746,83.84,2639,-0.04094,0.11,0.18892806371160445
im_open_type_agreement,11_INTERMARKET,11_im,ALIVE,,False,16746,83.76,2,0.0,93.97,0.23807191682980974
im_price_ratio_slope_10,11_INTERMARKET,11_im,ALIVE,,False,16746,83.84,1085,-7.3e-05,0.44,0.0007267340922996855
im_rolling_correlation_10,11_INTERMARKET,11_im,ALIVE,,False,16746,84.09,2658,0.506428,0.08,0.30891566741389304
im_smt_divergence,11_INTERMARKET,11_im,ALIVE,,False,16746,84.01,3,0.0,80.39,0.4427654421176286
im_volume_lead,11_INTERMARKET,11_im,ALIVE,,False,16746,83.84,1695,-2.9,0.33,526.8224656474613
inside_comp_20d_va,OTHER,unclassified,DEAD,CONSTANT | top_freq>100%,False,16746,43.26,1,0,100.0,0.0
inside_comp_50d_va,OTHER,unclassified,DEAD,CONSTANT | top_freq>100%,False,16746,43.26,1,0,100.0,0.0
inside_cur_va,1_MARKET_STRUCTURE,1b_vp_current_range,ALIVE,,False,16746,0.0,2,0,56.4,0.49588511068644286
inside_prev_va,2_NIVEAUX_VEILLE,2_prev_bool,ALIVE,,False,16746,0.0,2,0,79.46,0.4039662469048921
is_blocked_combined,10_SESSION_CALENDAR,10_session_flags,DEAD,std<0.00e+00,False,16746,0.0,2,False,89.81,0.0
is_cash_session,10_SESSION_CALENDAR,10_session_flags,DEAD,std<0.00e+00,False,16746,0.0,2,False,73.1,0.0
is_critical_news_60m,10_SESSION_CALENDAR,10_news_flags,DEAD,std<0.00e+00,True,16746,0.0,2,False,98.19,0.0
is_double_dist,1_MARKET_STRUCTURE,1a_tpo_profile,ALIVE,,False,16746,0.0,2,1,76.79,0.42214416971257424
is_eco_blocked,10_SESSION_CALENDAR,10_session_flags,DEAD,std<0.00e+00 | top_freq>98%,False,16746,0.0,2,False,98.46,0.0
is_ib_window,10_SESSION_CALENDAR,10_session_flags,DEAD,std<0.00e+00,False,16746,0.0,2,False,94.46,0.0
is_in_asia,10_SESSION_CALENDAR,10_session_flags,DEAD,std<0.00e+00,False,16746,0.0,2,False,67.6,0.0
is_in_london,10_SESSION_CALENDAR,10_session_flags,DEAD,std<0.00e+00,False,16746,0.0,2,False,65.23,0.0
is_in_us_after,10_SESSION_CALENDAR,10_session_flags,DEAD,std<0.00e+00 | top_freq>97%,False,16746,0.0,2,False,96.92,0.0
is_in_us_cash,10_SESSION_CALENDAR,10_session_flags,DEAD,std<0.00e+00,False,16746,0.0,2,False,73.1,0.0
is_new_cash_high,10_SESSION_CALENDAR,10_session_range,DEAD,std<0.00e+00 | top_freq>98%,False,16746,0.0,2,False,97.64,0.0
is_new_cash_low,10_SESSION_CALENDAR,10_session_range,DEAD,std<0.00e+00 | top_freq>99%,False,16746,0.0,2,False,98.65,0.0
is_new_sess_high,10_SESSION_CALENDAR,10_session_range,ALIVE,,False,16746,48.84,2,0,93.45,0.24736422327595417
is_new_sess_low,10_SESSION_CALENDAR,10_session_range,DEAD,top_freq>97%,False,16746,48.84,2,0,97.16,0.16600294778654526
is_news_15m,10_SESSION_CALENDAR,10_news_flags,DEAD,std<0.00e+00,True,16746,0.0,2,False,99.53,0.0
is_news_30m,10_SESSION_CALENDAR,10_news_flags,DEAD,std<0.00e+00,True,16746,0.0,2,False,99.06,0.0
is_news_5m,10_SESSION_CALENDAR,10_news_flags,DEAD,std<0.00e+00,True,16746,0.0,2,False,99.83,0.0
is_news_60m,10_SESSION_CALENDAR,10_news_flags,DEAD,std<0.00e+00,True,16746,0.0,2,False,98.19,0.0
is_news_715,10_SESSION_CALENDAR,10_news_flags,ALIVE,,True,16746,0.0,2,0,99.93,0.026759587746095076
is_news_730,10_SESSION_CALENDAR,10_news_flags,DEAD,CONSTANT,True,16746,0.0,1,0,100.0,0.0
is_news_830,10_SESSION_CALENDAR,10_news_flags,ALIVE,,True,16746,0.0,2,0,99.86,0.0378302005412125
is_news_845,10_SESSION_CALENDAR,10_news_flags,ALIVE,,True,16746,0.0,2,0,99.93,0.026759587746095076
is_news_900,10_SESSION_CALENDAR,10_news_flags,DEAD,CONSTANT,True,16746,0.0,1,0,100.0,0.0
is_news_930,10_SESSION_CALENDAR,10_news_flags,ALIVE,,True,16746,0.0,2,0,99.9,0.03184552143710708
is_roll_day,10_SESSION_CALENDAR,10_session_flags,DEAD,CONSTANT,True,16746,0.0,1,False,100.0,0.0
is_session_blocked,10_SESSION_CALENDAR,10_session_flags,DEAD,std<0.00e+00,False,16746,0.0,2,False,91.35,0.0
judas_swing_active,OTHER,unclassified,DEAD,std<0.00e+00 | top_freq>95%,False,16746,73.14,2,False,95.35,0.0
judas_swing_direction,OTHER,unclassified,DEAD,top_freq>95%,False,16746,73.14,3,0,95.35,0.2118523462019198
large_trader_max_size,5_ORDER_FLOW,5b_trader,ALIVE,,False,16746,0.0,486,2.0,18.52,3.25134993475109
large_trader_ratio,5_ORDER_FLOW,5b_trader,ALIVE,,False,16746,0.0,3265,1.0,0.84,0.37625631616564853
liquidity_sweep_high_lag5,1_MARKET_STRUCTURE,1c_liquidity,DEAD,std<0.00e+00,True,16746,0.0,2,False,90.02,0.0
liquidity_sweep_low_lag5,1_MARKET_STRUCTURE,1c_liquidity,DEAD,std<0.00e+00,True,16746,0.0,2,False,94.76,0.0
london_first_hour_direction,3_IB_OVERNIGHT,3_sessions_levels,ALIVE,,False,16746,88.98,2,1,61.52,0.9731072994596389
london_high,3_IB_OVERNIGHT,3_sessions_levels,ALIVE,,False,16746,37.02,118,28891.75,21.9,649.0691876713048
london_low,3_IB_OVERNIGHT,3_sessions_levels,ALIVE,,False,16746,37.02,75,28821.75,22.57,612.9540823757918
london_open,3_IB_OVERNIGHT,3_sessions_levels,ALIVE,,False,16746,45.22,11,28804.0,27.05,560.3338851079236
long_dn_bar,6_SIERRA_BN,6_bar_long,ALIVE,,False,16746,42.73,2,0,60.98,0.48778541578381857
long_dn_up_pattern,6_SIERRA_BN,6_bar_long,ALIVE,,False,16746,42.73,2,0,94.27,0.232501462129374
long_up_bar,6_SIERRA_BN,6_bar_long,ALIVE,,False,16746,42.73,2,0,63.55,0.48129203661590797
long_up_dn_pattern,6_SIERRA_BN,6_bar_long,ALIVE,,False,16746,42.73,2,0,94.49,0.22808097470887148
low,META,0a_bar_meta,ALIVE,,False,16746,26.52,2794,28727.5,0.27,662.665950207647
low_bid_vol_pct,5_ORDER_FLOW,5b_extreme,ALIVE,,False,16746,0.0,24,1.0,86.77,0.2881732300283884
low_pullback_delta,5_ORDER_FLOW,5a_pullback,ALIVE,,False,16746,0.0,43,1.0,52.98,4.239695934025764
lvn_between,1_MARKET_STRUCTURE,1b_session_hvn_lvn,DEAD,CONSTANT | top_freq>100%,False,16746,0.0,1,0,100.0,0.0
lvn_confluence_count,1_MARKET_STRUCTURE,1b_session_hvn_lvn,ALIVE,,False,16746,0.0,6,0,88.83,0.8946074498431636
ma_trend,1_MARKET_STRUCTURE,1a_tpo_concepts,DEAD,top_freq>97%,False,16746,0.0,2,1,97.11,0.33506461657376563
max_ask_vol_in_bar,5_ORDER_FLOW,5b_extreme,ALIVE,,False,16746,0.0,143,4.0,8.86,40.58302899635708
max_bid_vol_in_bar,5_ORDER_FLOW,5b_extreme,ALIVE,,False,16746,0.0,133,4.0,8.75,26.308390025136678
max_big_ask_vol_in_bar,5_ORDER_FLOW,5c_big_volume,ALIVE,,False,16746,42.73,121,3.0,11.33,24.114446308276605
max_big_bid_vol_in_bar,5_ORDER_FLOW,5c_big_volume,ALIVE,,False,16746,42.73,119,3.0,10.29,28.369512994749904
mins_et,10_SESSION_CALENDAR,10_session_flags,ALIVE,,False,16746,0.0,952,0,2.87,416.30232425995564
